,t,u,lambda,u_begin
10258,75.6591796875,(-8.523925487295624e-17+6.73463193876749e-18j),1522.8882164674421,(0.00855631250362029+0.05478739626680504j)
10259,75.69580078125,(-1.772131416846799e-16-5.19804256897623e-16j),1522.8753232762633,(0.03485127708897158+0.07905602468932658j)
10260,75.732421875,(4.204188735372285e-17-2.910250200338241e-16j),1522.8624303033973,(0.08260352266491854+0.06506381975826225j)
10261,75.76904296875,(1.990511332221004e-16-3.560603790904779e-16j),1522.8495375488387,(0.09566707104688077+0.027857884740016905j)
10262,75.8056640625,(-1.6374387780714503e-16+3.925231146709437e-17j),1522.8366450125816,(0.040695923035519416+0.08768446828385612j)
10263,75.84228515625,(-4.598694340586186e-17-2.1252039709963534e-16j),1522.8237526946207,(0.08262581562502595+0.09554695881405224j)
10264,75.87890625,(-2.287792368637988e-16-1.962615573354719e-16j),1522.81086059495,(0.05525920093393504+0.01689487801207409j)
10265,75.91552734375,(1.1102230246251565e-16-6.470853991243019e-16j),1522.7979687135648,(0.019839052905733148+0.0029095547369305643j)
10266,75.9521484375,(-8.523925487295626e-17-4.508238417888301e-16j),1522.785077050459,(0.0830862834091064+0.03786979434650944j)
10267,75.98876953125,(2.5783047589559418e-17-5.523219364259498e-16j),1522.772185605627,(0.047045767288796086+0.09099487915477887j)
10268,76.025390625,(-2.8150081220842813e-16-5.130696249588554e-16j),1522.7592943790637,(0.07594637998474159+0.05680390951764391j)
10269,76.06201171875,(-1.082327265758872e-16-5.753154081288808e-16j),1522.7464033707631,(0.05715701317418456+0.03707617885539061j)
10270,76.0986328125,(1.2054651028791164e-16-7.255900220584907e-16j),1522.73351258072,(0.013760412258460187+0.024201765636599905j)
10271,76.13525390625,(5.830072711788628e-17-6.213023515347425e-16j),1522.7206220089286,(0.07050090301131677+0.014038851538978159j)
10272,76.171875,(-1.7047850974591247e-16-4.480342659022016e-16j),1522.7077316553832,(0.07977086857934136+0.0888901511553255j)
10273,76.20849609375,(-1.3122619827881812e-16-7.87835805228516e-16j),1522.6948415200789,(0.030996562132514584+0.0736738133169547j)
10274,76.2451171875,(-1.6374387780714498e-16-5.983088798318117e-16j),1522.6819516030093,(0.07215970789735691+0.06517600368160045j)
10275,76.28173828125,(-2.652419724442647e-16-8.663404281627048e-16j),1522.6690619041697,(0.019457212272509773+0.07032087249265367j)
10276,76.318359375,(-1.3122619827881812e-16-5.427977286005538e-16j),1522.6561724235542,(0.005848264263596636+0.008841005661237867j)
10277,76.35498046875,(-3.532708032038494e-16-8.663404281627048e-16j),1522.643283161157,(0.02575869529167516+0.02939561666033054j)
10278,76.3916015625,(-2.4898313268010127e-16-7.160658142330949e-16j),1522.6303941169729,(0.01678144941147456+0.03770678177745987j)
10279,76.42822265625,(-4.0599237854847866e-16-6.050435117705792e-16j),1522.6175052909962,(0.03860301140643261+0.05341756772757934j)
10280,76.46484375,(-1.5421966998174904e-16-6.998069744689313e-16j),1522.6046166832214,(0.035695197553105185+0.01418878374334619j)
10281,76.50146484375,(-3.437465953784534e-16-7.87835805228516e-16j),1522.591728293643,(0.024580733714977578+0.07133806536147372j)
10282,76.5380859375,(-4.682381617185041e-16-7.5531812570018915e-16j),1522.5788401222553,(0.08459688342531883+0.08830087907158049j)
10283,76.57470703125,(-5.495323605393214e-16-8.270881166956105e-16j),1522.565952169053,(0.06199305041584694+0.055736790157950626j)
10284,76.611328125,(-3.5048122731722093e-16-9.055927396297991e-16j),1522.5530644340304,(0.0565703854569823+0.05084617686148116j)
10285,76.64794921875,(-5.170146810109944e-16-1.1181131367294345e-15j),1522.540176917182,(0.07495038068078418+0.03680708161254048j)
10286,76.6845703125,(-5.467427846526929e-16-8.988581076910319e-16j),1522.5272896185024,(0.09786269687913736+0.053405101188142005j)
10287,76.72119140625,(-3.992577466097112e-16-9.773627306252205e-16j),1522.514402537986,(0.06045839375098595+0.07494003252373692j)
10288,76.7578125,(-4.2898585025140973e-16-8.825992679268682e-16j),1522.501515675627,(0.03485962872379166+0.056784236411612656j)
10289,76.79443359375,(-3.437465953784535e-16-8.663404281627048e-16j),1522.48862903142,(0.001571805912796942+0.04322967183308171j)
10290,76.8310546875,(-4.615035297797366e-16-9.61103890861057e-16j),1522.4757426053595,(0.008649914218904499+0.06995599654640779j)
10291,76.86767578125,(-3.1122891585012653e-16-6.098056156832771e-16j),1522.4628563974402,(0.0896556953113176+0.05739910491468027j)
10292,76.904296875,(-3.3561717549637173e-16-1.2487615949254973e-15j),1522.449970407656,(0.02761904994237856+0.08108158880772982j)
10293,76.94091796875,(-3.9112832672762955e-16-7.912031211978998e-16j),1522.437084636002,(0.055031940749790426+0.0866640841272176j)
10294,76.9775390625,(-3.471139113478372e-16-1.0362411978258621e-15j),1522.4241990824721,(0.020257219917030247+0.007547510204175445j)
10295,77.01416015625,(-3.863662228149315e-16-8.697077441320886e-16j),1522.4113137470613,(0.04127829146881119+0.0179440808005539j)
10296,77.05078125,(-3.6674006708138436e-16-9.840973625639879e-16j),1522.3984286297637,(0.028299864955022427+0.08836553681365861j)
10297,77.08740234375,(-1.623490898638307e-16-8.352175365776922e-16j),1522.3855437305735,(0.06637554080273472+0.008737941412583994j)
10298,77.1240234375,(-3.159910197628245e-16-8.663404281627048e-16j),1522.372659049486,(0.03972259412588667+0.08450924966412209j)
10299,77.16064453125,(-2.7337139232634646e-16-6.801808187353842e-16j),1522.3597745864947,(0.05035389316614626+0.0802731699148085j)
10300,77.197265625,(-1.7047850974591247e-16-8.223260127829125e-16j),1522.3468903415949,(0.058673777912350206+0.09896559065402427j)
10301,77.23388671875,(-2.767387082957302e-16-9.56341786948359e-16j),1522.3340063147805,(0.0768267730427067+0.08696850967939934j)
10302,77.2705078125,(-5.945620728339677e-17-9.56341786948359e-16j),1522.3211225060459,(0.07459363766695698+0.060633678407196835j)
10303,77.30712890625,(-1.1496735851465464e-16-9.2858621133273e-16j),1522.308238915386,(0.0760313712930882+0.06555782169573059j)
10304,77.34375,(-1.4609025009966728e-16-8.81204479983554e-16j),1522.2953555427953,(0.09373708308877711+0.06188729454398775j)
10305,77.38037109375,(-9.53412027811075e-17-8.927012158350196e-16j),1522.2824723882677,(0.06710079773026138+0.06671004995828901j)
10306,77.4169921875,(1.0231514249767872e-16-9.238241074200321e-16j),1522.2695894517983,(0.009985164633985188+0.0021316328368184536j)
10307,77.45361328125,(-3.170063166776795e-17-8.175639088702144e-16j),1522.2567067333812,(0.005245465514718739+0.0848005858395736j)
10308,77.490234375,(7.792688285143353e-17-9.549469990050449e-16j),1522.2438242330109,(0.05233396921720225+0.08782508811948848j)
10309,77.52685546875,(-2.020389581630247e-17-1.0808333532884097e-15j),1522.2309419506819,(0.09410275626298145+0.06516509742415215j)
10310,77.5634765625,(-2.8333315698384184e-17-1.0774660373190259e-15j),1522.2180598863886,(0.03243110039734496+0.07167035061881662j)
10311,77.60009765625,(-2.020389581630242e-17-9.46817579122963e-16j),1522.2051780401255,(0.042202809769483735+0.02229124098360067j)
10312,77.63671875,(-3.1700631667767904e-17-9.74573154738592e-16j),1522.1922964118871,(0.0793360319818477+0.02790441231370039j)
10313,77.67333984375,(-4.795947143193138e-17-9.583143149744285e-16j),1522.179415001668,(0.050430935252623765+0.0027727893123174474j)
10314,77.7099609375,(-2.020389581630247e-17-1.0923300891398751e-15j),1522.1665338094624,(0.031174887730752967+0.05759043942713363j)
10315,77.74658203125,(2.311312559183276e-17-8.307443027063718e-16j),1522.153652835265,(0.059816530764109394+0.08731658063283892j)
10316,77.783203125,(4.273928132537991e-17-9.393855532125385e-16j),1522.14077207907,(0.07480338737707275+0.011459874747656385j)
10317,77.81982421875,(-8.384446692964201e-17-1.049710461703397e-15j),1522.127891540872,(0.0923881061970091+0.01493456191677306j)
10318,77.8564453125,(5.3249753163810697e-17-9.590117089460856e-16j),1522.1150112206658,(0.027062244421598238+0.05520198971132639j)
10319,77.89306640625,(3.867457138433913e-17-9.27191423389416e-16j),1522.1021311184452,(0.050777635654286314+0.08242239400337764j)
10320,77.9296875,(-1.0390817949528845e-17-9.48501237107655e-16j),1522.089251234205,(0.07185415089877399+0.028020011590127347j)
10321,77.96630859375,(5.2552359192153535e-17-9.941993104721392e-16j),1522.0763715679398,(0.0694737614846374+0.06600125615578514j)
10322,78.0029296875,(-2.6649657713692274e-17-8.896227699070134e-16j),1522.0634921196438,(0.035812277090244274+0.010129515149793988j)
10323,78.03955078125,(-1.2771869905877817e-17-8.584998783220006e-16j),1522.0506128893119,(0.026048139839233056+0.08359353754885808j)
10324,78.076171875,(6.979746296935176e-17-9.018168997301361e-16j),1522.037733876938,(0.029646482588421154+0.07833369010383873j)
10325,78.11279296875,(1.4899947987519767e-16-9.76256812723284e-16j),1522.024855082517,(0.0010751699677989724+0.017308802623216445j)
10326,78.1494140625,(5.4236017176845444e-17-9.810189166359819e-16j),1522.011976506043,(0.021015992852766452+0.06718308214136025j)
10327,78.18603515625,(-2.3282341744308554e-17-8.527515103962679e-16j),1521.9990981475112,(0.009063345215387819+0.08158198575598011j)
10328,78.22265625,(1.0161774852602156e-16-8.805070860118968e-16j),1521.9862200069151,(0.03233724537446322+0.010675302639973738j)
10329,78.25927734375,(8.77399607182071e-17-8.747587180861642e-16j),1521.9733420842497,(0.02332507663405564+0.051084024203417656j)
10330,78.2958984375,(1.0330140651071349e-16-9.965803624284882e-16j),1521.9604643795094,(0.05596235429258761+0.04256866925181461j)
10331,78.33251953125,(1.1311448437748702e-16-8.053697790470919e-16j),1521.9475868926888,(0.016402173354498173+0.03201552455772543j)
10332,78.369140625,(1.9449329127454213e-16-8.66136166197565e-16j),1521.934709623782,(0.00046277561838591334+0.08353954301218458j)
10333,78.40576171875,(1.8418708140125118e-16-9.891483365180636e-16j),1521.9218325727838,(0.05074555185972083+0.08439215822720497j)
10334,78.4423828125,(2.5119496848397445e-16-8.996401097389266e-16j),1521.9089557396887,(0.04353353251303843+0.09142460532926046j)
10335,78.47900390625,(2.765694921432544e-16-7.9099885923276e-16j),1521.8960791244908,(0.058955680248395585+0.06038864823411619j)
10336,78.515625,(1.6386353169604687e-16-7.864410172852019e-16j),1521.8832027271849,(0.057402589146418874+0.041847721130606946j)
10337,78.55224609375,(2.329037737492906e-16-8.109737119521359e-16j),1521.8703265477654,(0.0820852204773562+0.0371526084921897j)
10338,78.5888671875,(2.2105834091199656e-16-7.876315432633763e-16j),1521.8574505862266,(0.007592718596248261+0.07539558236797872j)
10339,78.62548828125,(1.7332791257699192e-16-7.822318723234721e-16j),1521.8445748425631,(0.0518492174295726+0.05311787499230641j)
10340,78.662109375,(1.9855800121558302e-16-6.935654745366813e-16j),1521.8316993167693,(0.03730630639125824+0.0073913993130908075j)
10341,78.69873046875,(2.694263362742074e-16-9.17582607487782e-16j),1521.81882400884,(0.021115734045018132+0.01665478822958909j)
10342,78.7353515625,(2.9416329290628115e-16-7.647825065811342e-16j),1521.8059489187694,(0.043516667465868034+0.05805557754172963j)
10343,78.77197265625,(2.935680299171939e-16-8.09290053967444e-16j),1521.793074046552,(0.04509930834578538+0.06527912745592518j)
10344,78.80859375,(1.8247350994433383e-16-6.950747840284588e-16j),1521.780199392182,(0.08605550439659983+0.02551928251629587j)
10345,78.84521484375,(2.108965660593944e-16-7.244418001184352e-16j),1521.7673249556544,(0.06940224439877593+0.026433241030042257j)
10346,78.8818359375,(2.4415394359749737e-16-7.669169925342245e-16j),1521.7544507369635,(0.03977461304212481+0.05622250463929063j)
10347,78.91845703125,(2.4509790357241317e-16-5.597962663744933e-16j),1521.7415767361035,(0.0794557869160477+0.0296469828978443j)
10348,78.955078125,(3.1319418565074103e-16-7.745532804097888e-16j),1521.728702953069,(0.022292888708067428+0.007642763297901612j)
10349,78.99169921875,(2.3223629324985896e-16-7.301179505338235e-16j),1521.7158293878545,(0.03375685649280711+0.05059254575991667j)
10350,79.0283203125,(1.9407237677836916e-16-6.214767000276569e-16j),1521.7029560404546,(0.046697199758689925+0.05806853783433824j)
10351,79.06494140625,(2.8014726536072457e-16-6.613902967112362e-16j),1521.6900829108636,(0.07324792228257222+0.09967556278087464j)
10352,79.1015625,(2.566818136703358e-16-5.805768393310428e-16j),1521.677209999076,(0.09934014927263092+0.061211535901059926j)
10353,79.13818359375,(2.352848257056396e-16-7.641449395539281e-16j),1521.6643373050863,(0.0766281618106801+0.06841684338639666j)
10354,79.1748046875,(2.0201249143142386e-16-6.202500652943102e-16j),1521.6514648288892,(0.010905073716342296+0.011335040481304305j)
10355,79.21142578125,(2.0281821166859764e-16-5.491924250066587e-16j),1521.6385925704787,(0.006161575033829247+0.01416231820201469j)
10356,79.248046875,(2.0019059370898993e-16-5.348426572113863e-16j),1521.6257205298496,(0.05249473924156006+0.004366581233782663j)
10357,79.28466796875,(2.122464837943704e-16-5.653341770521396e-16j),1521.6128487069964,(0.040564902916806325+0.060689340516655456j)
10358,79.3212890625,(2.2809498507189063e-16-5.128142975024308e-16j),1521.599977101913,(0.034872863652708495+0.09195481401752523j)
10359,79.35791015625,(1.847194198044141e-16-4.887927892196002e-16j),1521.5871057145948,(0.00042609071907586673+0.015703735698128562j)
10360,79.39453125,(1.3625677182768975e-16-5.148167390007257e-16j),1521.5742345450358,(0.007551313982690744+0.04633995895192027j)
10361,79.43115234375,(2.4606611320786183e-16-3.881171861121307e-16j),1521.5613635932302,(0.02378974953574582+0.008810360877469382j)
10362,79.4677734375,(2.6575391044222365e-16-5.05878501239997e-16j),1521.5484928591732,(0.0005222640915479194+0.06109674207321945j)
10363,79.50439453125,(2.465742019504919e-16-2.9479081539521173e-16j),1521.5356223428585,(0.04165474035692545+0.07581972522706881j)
10364,79.541015625,(3.10725959447935e-16-2.973642702220611e-16j),1521.522752044281,(0.07143292892436558+0.014264051643446142j)
10365,79.57763671875,(1.3554661148321142e-16-5.074899417143443e-16j),1521.5098819634352,(0.03088524847359088+0.02014492346575807j)
10366,79.6142578125,(3.3037919674786136e-16-4.771487864415996e-16j),1521.4970121003155,(0.038892735433814475+0.03124308191193431j)
10367,79.65087890625,(3.3664841978904533e-16-3.165530059025859e-16j),1521.484142454916,(0.014247279396494061+0.00012250040994462585j)
10368,79.6875,(2.1861345709154137e-16-3.405685846380967e-16j),1521.471273027232,(0.09269864366252747+0.05912484535668629j)
10369,79.72412109375,(2.4485534248880976e-16-3.438275743419639e-16j),1521.458403817257,(0.06687767117715944+0.04135114979345861j)
10370,79.7607421875,(3.4646414165820146e-16-3.9783889690932804e-16j),1521.4455348249862,(0.05035855196498687+0.003336145377444588j)
10371,79.79736328125,(3.707378247203329e-16-2.956987994827688e-16j),1521.432666050414,(0.09520420510833633+0.03773452611726126j)
10372,79.833984375,(2.276542794739311e-16-4.2529310184638514e-16j),1521.4197974935346,(0.05966174207778582+0.0636535997247787j)
10373,79.87060546875,(2.800958790981623e-16-3.7404622102344755e-16j),1521.4069291543424,(0.09301166120292503+0.0388157265867706j)
10374,79.9072265625,(1.7847025360064375e-16-3.144079439399658e-16j),1521.3940610328323,(0.009591065339587668+0.03302707688838057j)
10375,79.94384765625,(3.554362313769042e-16-3.2971076533285384e-16j),1521.3811931289983,(0.07002338491494849+0.05215838240210452j)
10376,79.98046875,(3.1361336342271346e-16-1.7609685179624626e-16j),1521.3683254428354,(0.021631508697708315+0.03871848950496792j)
10377,80.01708984375,(2.89738640909502e-16-1.4375974356160556e-16j),1521.3554579743375,(0.0792666731920134+0.06442617053624537j)
10378,80.0537109375,(3.506933045412632e-16-3.3597431316408887e-16j),1521.3425907234996,(0.05268678309542957+0.07888906103984877j)
10379,80.09033203125,(2.612206389264757e-16-1.70832041097415e-16j),1521.3297236903159,(0.029707546666001172+0.09980026563398661j)
10380,80.126953125,(2.876930991440228e-16-2.951638033183109e-16j),1521.316856874781,(0.07050797613403162+0.04941949492165509j)
10381,80.16357421875,(3.0424573726696974e-16-2.4249430609313667e-16j),1521.3039902768892,(0.06887674883573673+0.06053910831776708j)
10382,80.2001953125,(2.521351067213866e-16-1.717436979350935e-16j),1521.291123896635,(0.08684359317792423+0.048739492349770756j)
10383,80.23681640625,(3.5056657560905793e-16-1.6002405923399776e-16j),1521.2782577340133,(0.09276275334620133+0.0813854665284648j)
10384,80.2734375,(3.400282477938796e-16-2.002551174299889e-16j),1521.265391789018,(0.037279022982762935+0.016749303432898478j)
10385,80.31005859375,(2.1641746250544998e-16-1.6041763782642096e-16j),1521.252526061644,(0.03918091487378578+0.006670071916736487j)
10386,80.3466796875,(2.2958012273529852e-16-1.14528350724814e-16j),1521.2396605518854,(0.04610030119704111+0.06373151354486319j)
10387,80.38330078125,(2.578360819059558e-16-7.086062987102259e-17j),1521.226795259737,(0.003637671318928948+0.046238596865684406j)
10388,80.419921875,(3.7811969241765443e-16-1.0401113601261366e-16j),1521.213930185193,(0.0193308968307474+0.09734184853553157j)
